0.16,0,0.01
0.16,0,0.012139
0.16,0,0.01423
0.16,0,0.016357
0.16,0,0.018436
0.16,0,0.02055
0.16,0,0.022618
0.16,0,0.024721
0.16,0,0.026777
0.16,0,0.028869
0.16,0,0.030914
0.16,0,0.032995
0.16,0,0.035029
0.16,0.00013315,0.037099
0.16,0.00033108,0.039122
0.16,0.00060233,0.041181
0.16,0.00093332,0.043195
0.15999,0.0013425,0.045243
0.15999,0.0018156,0.047247
0.15998,0.0023736,0.049285
0.15997,0.0029972,0.051278
0.15996,0.0037145,0.053307
0.15994,0.0045011,0.055291
0.15991,0.0053928,0.057309
0.15987,0.0063598,0.059284
0.15983,0.007447,0.061293
0.15977,0.0086125,0.063258
0.15969,0.0099174,0.065258
0.1596,0.011321,0.067215
0.15948,0.012891,0.069206
0.15933,0.014581,0.071154
0.15915,0.016477,0.073136
0.15892,0.018527,0.075076
0.15864,0.020842,0.07705
0.15828,0.023419,0.07902
0.15783,0.026233,0.080947
0.15726,0.02948,0.082909
0.15653,0.033129,0.084829
0.15555,0.037468,0.086783
0.15424,0.042554,0.088695
0.15424,0.042554,0.090641
0.15424,0.042554,0.092546
0.15424,0.042554,0.094485
0.15424,0.042554,0.096383
0.15424,0.042554,0.098315
0.15424,0.042554,0.10021
0.15424,0.042554,0.10213
0.15424,0.042554,0.10402
0.15424,0.042554,0.10593
0.15424,0.042554,0.10781
0.15424,0.042554,0.10972
0.15424,0.042554,0.1116
0.15424,0.042554,0.1135
0.15424,0.042554,0.11537
0.15424,0.042554,0.11727
0.15424,0.042554,0.11913
0.15427,0.042447,0.12103
0.15431,0.042285,0.12288
0.15437,0.042062,0.12477
0.15445,0.041786,0.12662
0.15454,0.041448,0.12851
0.15464,0.041056,0.13035
0.15477,0.040593,0.13223
0.1549,0.040078,0.13407
0.15505,0.039486,0.13595
0.15522,0.038835,0.13778
0.1554,0.038101,0.13965
0.15559,0.037289,0.14152
0.1558,0.036411,0.14335
0.15603,0.035427,0.14522
0.15626,0.034374,0.14704
0.15652,0.033198,0.14891
0.15678,0.031935,0.15073
0.15706,0.030532,0.15259
0.15735,0.029024,0.15441
0.15765,0.027336,0.15626
0.15795,0.025526,0.15808
0.15827,0.023488,0.15993
0.15858,0.021272,0.16174
0.1589,0.018753,0.16359
0.1592,0.015998,0.16541
0.15949,0.012811,0.16725
0.15973,0.009223,0.16906
0.15992,0.004987,0.17091
0.16,2.1798e-05,0.17271
0.16,2.1798e-05,0.17456
0.16,2.1798e-05,0.17636
0.16,2.1798e-05,0.1782
0.16,2.1798e-05,0.18001
0.16,2.1798e-05,0.18185
0.16,2.1798e-05,0.18365
0.16,2.1798e-05,0.18549
0.16,2.1798e-05,0.18729
0.16,2.1798e-05,0.18913
0.16,2.1798e-05,0.19093
0.16,2.1798e-05,0.19276
0.16,2.1798e-05,0.19456
0.16,2.1798e-05,0.1964
0.16,2.1798e-05,0.1982
0.16,2.1798e-05,0.20004
